"dataset","esn","unit","flight_cycle","datetime","operator","depart_icao","destination_icao","hpc_eff_mod","hpc_flow_mod","tra","t2","t24","t30","t50","p2","p15","p30","nf","nc","epr","ps30","phi","nrf","nrc","bpr","farb","htbleed","nf_dmd","pcnfr_dmd","w31","w32"
train_FD001,999069,69,91,2018-01-20 01:05:00,AIC,VOHS,VEBS,-0.0006,-0.0002,100,518.67,182.81,1585.14,1405.6,14.62,21.61,553.64,2388.04,9059.14,1.3,47.29,521.67,2388.09,8139.41,8.435,0.03,394,2388,100,38.74,23.3253
train_FD001,999069,69,92,2018-01-20 03:19:00,AIC,VEBS,VECC,0.001,0.0004,100,518.67,182.69,1589.23,1403.27,14.62,21.61,553.82,2388.08,9064.56,1.3,47.45,522.08,2388.05,8138.57,8.4149,0.03,391,2388,100,38.91,23.2706
train_FD001,999069,69,93,2018-01-20 05:11:00,AIC,VECC,VEGT,0.0003,-0.0001,100,518.67,182.82,1586.86,1405.8,14.62,21.61,553.97,2388.04,9061.73,1.3,47.49,521.67,2388.06,8136.69,8.4424,0.03,393,2388,100,39.08,23.3898
train_FD001,999069,69,94,2018-01-20 07:04:00,AIC,VEGT,VECC,0.0024,-0.0003,100,518.67,182.73,1583.9,1395,14.62,21.61,554.47,2388.1,9056.61,1.3,47.31,521.71,2388.09,8136.89,8.4004,0.03,394,2388,100,39,23.4376
train_FD001,999069,69,95,2018-01-20 09:03:00,AIC,VECC,VOBL,-0.0025,-0.0003,100,518.67,182.61,1591.99,1398.15,14.62,21.61,554.17,2388.07,9055.32,1.3,47.42,521.75,2388.1,8141.08,8.396,0.03,391,2388,100,38.86,23.3047
train_FD001,999069,69,96,2018-01-20 17:56:00,AIC,VOBL,VECC,0.0047,0.0005,100,518.67,182.77,1585.54,1403.35,14.62,21.61,553.33,2388.06,9062.41,1.3,47.43,521.73,2388.06,8140.77,8.3903,0.03,392,2388,100,38.95,23.2923
train_FD001,999069,69,97,2018-01-20 21:10:00,AIC,VECC,VEBS,0.0011,0.0003,100,518.67,183,1595.6,1410.75,14.62,21.61,554.15,2388.04,9045.64,1.3,47.55,521.93,2388.1,8141.66,8.4411,0.03,392,2388,100,38.8,23.446
train_FD001,999069,69,98,2018-01-20 22:54:00,AIC,VEBS,VOHS,-0.0012,-0.0002,100,518.67,182.45,1592.38,1406.71,14.62,21.61,553.34,2388.09,9060.42,1.3,47.17,521.46,2388.12,8136.47,8.4184,0.03,393,2388,100,38.81,23.3453
train_FD001,999069,69,99,2018-01-21 01:12:00,AIC,VOHS,VEBS,0.0028,0.0003,100,518.67,181.98,1587.74,1405.94,14.62,21.61,554.71,2388.01,9064.82,1.3,47.52,522.01,2388.04,8143.25,8.4416,0.03,392,2388,100,38.9,23.3377
train_FD001,999069,69,100,2018-01-21 03:32:00,AIC,VEBS,VECC,0.0011,-0.0001,100,518.67,182.67,1581.24,1399.95,14.62,21.61,554.57,2388.03,9058.78,1.3,47.42,522.02,2388.12,8135.69,8.436,0.03,392,2388,100,38.83,23.3132
train_FD001,999092,92,191,2018-01-28 21:22:00,AIC,VIDP,VABB,-0.0041,-0.0002,100,518.67,182.38,1595.68,1411.875,14.62,21.61,552.99,2388.11,9070.23,1.3,47.62,521.29,2388.09,8148.33,8.4437,0.03,393,2388,100,38.82,23.3694
train_FD001,999092,92,192,2018-01-28 22:22:15,AIC,VIDP,VABB,-0.0013,0.0002,100,518.67,183.42,1585.68,1407.64,14.62,21.61,553.06,2388.08,9076.75,1.3,47.47,521.19,2388.11,8140.63,8.4375,0.03,394,2388,100,38.73,23.2811
train_FD001,999092,92,193,2018-01-29 01:16:00,AIC,VABB,VIDP,-0.0016,-0.0003,100,518.67,182.76,1587.34,1411.22,14.62,21.61,553.48,2388.06,9068.24,1.3,47.49,521.5,2388.03,8145.27,8.4354,0.03,394,2388,100,38.68,23.2388
train_FD001,999092,92,194,2018-01-29 02:16:30,AIC,VABB,VIDP,0.0012,0,100,518.67,183.2,1584.75,1410.255,14.62,21.61,553.2,2388.07,9067.25,1.3,47.63,521.01,2388.09,8148.14,8.462,0.03,394,2388,100,38.78,23.272
train_FD001,999092,92,195,2018-01-29 04:20:00,AIC,VIDP,VEGT,0,0,100,518.67,183.16,1586.25,1411.875,14.62,21.61,553.3,2388.07,9071.83,1.3,47.56,521.1,2388.11,8154.25,8.4615,0.03,394,2388,100,38.85,23.2746
train_FD001,999092,92,196,2018-01-29 05:20:25,AIC,VIDP,VEGT,0.001,0.0002,100,518.67,183.03,1586.48,1402.85,14.62,21.61,552.9,2388.07,9072.7,1.3,47.5,521.71,2388.01,8144.5,8.4439,0.03,394,2388,100,38.73,23.2596
train_FD001,999092,92,197,2018-01-29 07:58:28,AIC,VEGT,VIDP,-0.0002,0.0002,100,518.67,182.52,1592.54,1411.455,14.62,21.61,553.72,2388.14,9073.61,1.3,47.41,521.79,2388.07,8144.51,8.4453,0.03,394,2388,100,38.78,23.1573
train_FD001,999092,92,198,2018-01-29 20:39:00,AIC,VIDP,VABB,-0.0019,0.0004,100,518.67,182.84,1590.97,1410.7649999999999,14.62,21.61,553.41,2388.05,9074.22,1.3,47.47,521.58,2388.06,8152.88,8.4209,0.03,394,2388,100,38.87,23.2504
train_FD001,999092,92,199,2018-01-29 21:38:56,AIC,VIDP,VABB,-0.001,-0.0003,100,518.67,183.28,1592.55,1412.475,14.62,21.61,553.12,2388.05,9072.74,1.3,47.57,520.98,2388.09,8154.26,8.4712,0.03,394,2388,100,38.81,23.229
train_FD001,999092,92,200,2018-01-30 00:16:00,AIC,VABB,VEBS,0.0026,0.0001,100,518.67,183.16,1595.99,1412.2150000000001,14.62,21.61,553.51,2388.06,9074.15,1.3,47.44,521.73,2388.12,8151.86,8.4912,0.03,394,2388,100,38.86,23.265
train_FD001,999092,92,201,2018-01-30 01:16:38,AIC,VABB,VEBS,0.0003,0.0001,100,518.67,182.8,1591.39,1410.8899999999999,14.62,21.61,553.27,2388.1,9072.65,1.3,47.37,521.51,2388.13,8152.95,8.4141,0.03,394,2388,100,38.79,23.2996
train_FD001,999092,92,202,2018-01-30 04:03:59,AIC,VEBS,VABB,-0.0008,-0.0001,100,518.67,183.02,1592.68,1409.8,14.62,21.61,553.69,2388.06,9069.84,1.3,47.74,521.02,2388.16,8153.92,8.4774,0.03,394,2388,100,38.89,23.2392
train_FD001,999092,92,203,2018-01-30 06:21:00,AIC,VABB,VIDP,0.0027,0.0003,100,518.67,182.6,1592.41,1410.27,14.62,21.61,553,2388.14,9067.2,1.3,47.72,521.52,2388.11,8148.54,8.4649,0.03,391,2388,100,38.8,23.2287
train_FD001,999092,92,204,2018-01-30 07:21:16,AIC,VABB,VIDP,-0.0018,0,100,518.67,183.18,1596.18,1411.495,14.62,21.61,552.98,2388.09,9072.02,1.3,47.47,521.22,2388.16,8155.46,8.4578,0.03,395,2388,100,38.8,23.2427
train_FD001,999092,92,205,2018-01-30 09:21:46,AIC,VIDP,VOBL,0.0041,0.0002,100,518.67,182.75,1582.77,1408.36,14.62,21.61,552.81,2388.07,9073.46,1.3,47.62,521.21,2388.03,8149.27,8.4749,0.03,393,2388,100,38.89,23.301
train_FD001,999092,92,206,2018-01-30 10:20:47,AIC,VIDP,VOBL,0.0013,-0.0004,100,518.67,182.99,1586.19,1407.24,14.62,21.61,554.07,2388.09,9074.2,1.3,47.59,521.83,2388.07,8156.67,8.4466,0.03,394,2388,100,38.78,23.2025
train_FD001,999092,92,207,2018-01-30 17:46:00,AIC,VOBL,VECC,0.0019,0,100,518.67,183.27,1598.79,1408.42,14.62,21.61,552.84,2388.06,9076.75,1.3,47.53,521.19,2388.09,8150.45,8.4132,0.03,393,2388,100,38.86,23.3438
train_FD001,999092,92,208,2018-01-30 18:46:17,AIC,VOBL,VECC,-0.0018,-0.0001,100,518.67,182.75,1586.69,1406.68,14.62,21.61,552.55,2388.14,9080.13,1.3,47.45,521.42,2388.07,8154.31,8.4386,0.03,392,2388,100,38.71,23.1898
train_FD001,999092,92,209,2018-01-30 21:12:00,AIC,VECC,VEBS,0.0043,0.0001,100,518.67,183.07,1585.52,1413.365,14.62,21.61,552.82,2388.07,9076.4,1.3,47.53,521.64,2388.06,8144,8.4419,0.03,394,2388,100,38.92,23.1934
train_FD001,999092,92,210,2018-01-30 22:11:52,AIC,VECC,VEBS,-0.0001,-0.0004,100,518.67,183.3,1591.36,1410.5900000000001,14.62,21.61,553.85,2388.09,9071.12,1.3,47.57,520.67,2388.07,8147.13,8.4617,0.03,393,2388,100,38.74,23.2855
train_FD001,999092,92,211,2018-01-30 23:47:48,AIC,VEBS,VOHS,-0.0023,0.0005,100,518.67,183.33,1592.92,1409.73,14.62,21.61,553.45,2388.08,9080.3,1.3,47.53,520.77,2388.1,8152.32,8.4808,0.03,394,2388,100,38.76,23.2771
train_FD001,999092,92,212,2018-01-31 02:14:14,AIC,VOHS,VEBS,0.0019,-0.0003,100,518.67,183.1,1594.08,1409.33,14.62,21.61,552.79,2388.06,9075.93,1.3,47.69,521.02,2388.07,8157.58,8.4629,0.03,394,2388,100,38.72,23.2158
train_FD001,999092,92,213,2018-01-31 04:27:10,AIC,VEBS,VECC,0.0035,-0.0004,100,518.67,183.44,1590.85,1406.88,14.62,21.61,553.14,2388.07,9077.4,1.3,47.6,520.68,2388.15,8154.04,8.428,0.03,394,2388,100,38.58,23.2277
train_FD001,999092,92,214,2018-01-31 06:18:16,AIC,VECC,VEGT,-0.0015,-0.0001,100,518.67,183.02,1588.22,1411.48,14.62,21.61,553.23,2388.07,9074.57,1.3,47.64,521.48,2388.15,8148.1,8.4821,0.03,395,2388,100,38.79,23.3383
train_FD001,999092,92,215,2018-01-31 08:03:12,AIC,VEGT,VECC,-0.0033,-0.0004,100,518.67,183.15,1587.28,1412.2,14.62,21.61,554.21,2388.05,9078.74,1.3,47.54,521.04,2388.04,8151.91,8.4467,0.03,394,2388,100,38.75,23.2087
train_FD001,999092,92,216,2018-01-31 10:08:54,AIC,VECC,VOBL,0.0006,0.0003,100,518.67,182.98,1593.92,1409.65,14.62,21.61,552.88,2388.11,9074.59,1.3,47.77,520.65,2388.12,8147.06,8.4028,0.03,393,2388,100,38.82,23.2235
train_FD001,999092,92,217,2018-01-31 17:50:00,AIC,VOBL,VIDP,-0.0002,-0.0002,100,518.67,182.58,1589.92,1413.225,14.62,21.61,553.29,2388.12,9074.69,1.3,47.67,521.22,2388.08,8153.92,8.4596,0.03,393,2388,100,38.61,23.3122
train_FD001,999069,69,101,2018-01-21 05:13:00,AIC,VECC,VEGT,0.0005,0,100,518.67,182.66,1586.03,1401.7,14.62,21.61,552.89,2388.02,9067.43,1.3,47.51,521.76,2388.07,8142.81,8.4059,0.03,392,2388,100,38.96,23.3278
train_FD001,999069,69,102,2018-01-21 06:12:49,AIC,VECC,VEGT,-0.0041,-0.0002,100,518.67,182.6,1584.29,1406.42,14.62,21.61,553.63,2388.07,9061.3,1.3,47.5,521.56,2388.09,8140.92,8.413,0.03,394,2388,100,38.93,23.3508
train_FD001,999069,69,103,2018-01-21 08:55:00,AIC,VECC,VOBL,-0.0032,0.0004,100,518.67,182.92,1587.82,1406.68,14.62,21.61,553.43,2388.1,9054.98,1.3,47.38,521.36,2388.14,8144.04,8.4318,0.03,393,2388,100,38.91,23.3793
train_FD001,999069,69,104,2018-01-21 17:53:00,AIC,VOBL,VIDP,0.0039,0.0005,100,518.67,182.7,1588.31,1401.39,14.62,21.61,554.13,2388.04,9058.67,1.3,47.24,521.8,2388.07,8140.99,8.441,0.03,392,2388,100,38.9,23.3596
train_FD001,999069,69,105,2018-01-21 21:27:00,AIC,VIDP,VOBL,0.0011,-0.0002,100,518.67,183.11,1586.41,1398.01,14.62,21.61,553.47,2388.11,9061.49,1.3,47.4,521.97,2388.07,8138.4,8.4317,0.03,394,2388,100,38.82,23.3191
train_FD001,999069,69,106,2018-01-22 01:06:00,AIC,VOBL,VIDP,0.0018,0.0002,100,518.67,182.77,1582.76,1406.13,14.62,21.61,553.61,2388.07,9061.1,1.3,47.29,521.83,2388.05,8138.51,8.4166,0.03,393,2388,100,38.99,23.3856
train_FD001,999069,69,107,2018-01-22 06:03:00,AIC,VIDP,VOBL,-0.0012,-0.0004,100,518.67,182.39,1588.63,1402.66,14.62,21.61,553.91,2388.06,9057.13,1.3,47.35,521.93,2388.1,8138.3,8.4278,0.03,391,2388,100,38.89,23.3185
train_FD001,999069,69,108,2018-01-22 09:37:00,AIC,VOBL,VIDP,-0.0014,-0.0004,100,518.67,182.8,1588.81,1403.63,14.62,21.61,554.02,2388.1,9066.77,1.3,47.49,521.77,2388.1,8137.05,8.4118,0.03,393,2388,100,38.87,23.4088
train_FD001,999069,69,109,2018-01-22 18:44:00,AIC,VIDP,VOHS,0.0001,0.0004,100,518.67,182.73,1586.21,1408.87,14.62,21.61,553.53,2388.04,9062.31,1.3,47.49,521.84,2388.08,8132.49,8.3908,0.03,391,2388,100,38.89,23.4165
train_FD001,999069,69,110,2018-01-22 21:52:00,AIC,VOHS,VIDP,-0.0042,0.0002,100,518.67,182.62,1584.91,1402.28,14.62,21.61,554.16,2388.08,9053.76,1.3,47.29,522.26,2388.04,8140.74,8.4068,0.03,394,2388,100,38.97,23.3071
train_FD001,999069,69,111,2018-01-23 01:01:00,AIC,VIDP,VOHS,-0.0003,0.0002,100,518.67,182.79,1591.06,1406.82,14.62,21.61,554.72,2388,9054.74,1.3,47.2,521.78,2388.05,8147.73,8.4125,0.03,393,2388,100,38.77,23.3347
train_FD001,999069,69,112,2018-01-23 04:13:00,AIC,VOHS,VOBZ,0.0014,0.0005,100,518.67,183.03,1593.43,1411.47,14.62,21.61,553.43,2388.1,9060.49,1.3,47.56,521.71,2388.08,8142.8,8.4162,0.03,394,2388,100,38.95,23.2982
train_FD001,999069,69,113,2018-01-23 05:32:00,AIC,VOBZ,VOHS,-0.0043,0.0005,100,518.67,183.21,1583.31,1400.34,14.62,21.61,553.32,2388.07,9063.73,1.3,47.41,521.47,2388.13,8139.96,8.4476,0.03,393,2388,100,38.81,23.3677
train_FD001,999069,69,114,2018-01-23 07:03:00,AIC,VOHS,VIDP,0.0024,0.0002,100,518.67,182.75,1586.04,1403.67,14.62,21.61,553.59,2388.08,9056.86,1.3,47.43,521.68,2388.07,8138.76,8.4405,0.03,393,2388,100,38.78,23.3592
train_FD001,999069,69,115,2018-01-23 17:53:00,AIC,VIDP,VOBL,-0.0007,-0.0002,100,518.67,182.36,1594.37,1404.07,14.62,21.61,554.4,2388.07,9056.28,1.3,47.4,522.11,2388.05,8143.27,8.4432,0.03,393,2388,100,39,23.3261
train_FD001,999069,69,116,2018-01-23 18:53:15,AIC,VIDP,VOBL,0.001,-0.0002,100,518.67,182.85,1593.06,1411.52,14.62,21.61,553.69,2388.09,9062.52,1.3,47.27,521.9,2388.09,8145.42,8.3938,0.03,394,2388,100,38.81,23.3889
train_FD001,999069,69,117,2018-01-24 01:10:00,AIC,VIDP,VOBL,-0.0006,0.0001,100,518.67,182.98,1588.35,1401.76,14.62,21.61,554.85,2388.01,9055.84,1.3,47.42,522.12,2388.06,8138.48,8.4415,0.03,392,2388,100,38.95,23.3461
train_FD001,999069,69,118,2018-01-24 04:49:00,AIC,VOBL,VIDP,0.0046,-0.0003,100,518.67,183.2,1591.29,1400.61,14.62,21.61,553.8,2388.04,9060.18,1.3,47.37,522.41,2388.07,8138.65,8.4617,0.03,392,2388,100,38.89,23.2719
train_FD001,999069,69,119,2018-01-24 07:25:49,AIC,VOBL,VIDP,0,-0.0002,100,518.67,182.18,1598.39,1404.29,14.62,21.61,553.28,2388.08,9060.27,1.3,47.34,521.11,2388.07,8138.04,8.413,0.03,393,2388,100,39.02,23.4099
train_FD001,999069,69,120,2018-01-24 17:39:00,AIC,VOBL,VECC,-0.0008,0.0005,100,518.67,182.45,1592.47,1408.86,14.62,21.61,554.29,2388.08,9062.89,1.3,47.36,521.37,2388.1,8139.24,8.4128,0.03,394,2388,100,39.03,23.4103
train_FD001,999069,69,121,2018-01-24 20:47:00,AIC,VECC,VEBS,0,0.0002,100,518.67,182.77,1585.98,1411.25,14.62,21.61,553.91,2388.06,9057.85,1.3,47.69,521.88,2388.03,8139.03,8.4555,0.03,392,2388,100,38.65,23.2829
train_FD001,999069,69,122,2018-01-24 22:24:00,AIC,VEBS,VOHS,-0.0041,-0.0001,100,518.67,182.1,1592.75,1410.7150000000001,14.62,21.61,553.64,2388.06,9064.75,1.3,47.53,521.63,2388.07,8142.82,8.398,0.03,392,2388,100,38.77,23.2324
train_FD001,999069,69,123,2018-01-24 23:25:53,AIC,VEBS,VOHS,0.0026,0.0002,100,518.67,182.9,1585.42,1406.85,14.62,21.61,554.12,2388.03,9058.23,1.3,47.5,521.81,2388.04,8141.88,8.431,0.03,392,2388,100,38.79,23.3772
train_FD001,999069,69,124,2018-01-25 03:03:00,AIC,VEBS,VECC,0.0044,-0.0004,100,518.67,182.54,1586.79,1407.53,14.62,21.61,553.96,2388.07,9064.66,1.3,47.51,521.45,2388.09,8137.54,8.4366,0.03,392,2388,100,38.74,23.2671
train_FD001,999069,69,125,2018-01-25 04:52:00,AIC,VECC,VEGT,0.0006,0.0002,100,518.67,183.38,1596.96,1402.22,14.62,21.61,553.95,2388.1,9057.5,1.3,47.41,521.67,2388.07,8139.64,8.4288,0.03,393,2388,100,38.72,23.3215
train_FD001,999069,69,126,2018-01-25 06:28:00,AIC,VEGT,VECC,0.0004,0.0004,100,518.67,182.91,1587.36,1396.77,14.62,21.61,553.9,2388.07,9054.28,1.3,47.32,522.09,2388.08,8136.45,8.4378,0.03,392,2388,100,38.85,23.3733
train_FD001,999069,69,127,2018-01-25 08:31:00,AIC,VECC,VOBL,0.0013,0.0004,100,518.67,182.79,1594.33,1403.29,14.62,21.61,553.89,2388.07,9059.38,1.3,47.48,522.21,2388.11,8138.75,8.4315,0.03,393,2388,100,38.8,23.3146
train_FD001,999092,92,218,2018-01-31 18:50:26,AIC,VOBL,VIDP,0.0031,-0.0004,100,518.67,182.99,1592.54,1410.77,14.62,21.61,552.77,2388.08,9072.64,1.3,47.82,521.55,2388.07,8156.05,8.4226,0.03,393,2388,100,38.89,23.3495
train_FD001,999092,92,219,2018-01-31 21:22:00,AIC,VIDP,VOBL,-0.0033,0,100,518.67,183.09,1590.05,1413.97,14.62,21.61,553.07,2388.09,9076.51,1.3,47.61,521.42,2388.13,8155.27,8.4282,0.03,393,2388,100,38.77,23.3309
train_FD001,999092,92,220,2018-01-31 22:22:28,AIC,VIDP,VOBL,-0.0012,-0.0001,100,518.67,183.57,1589.98,1410.9299999999998,14.62,21.61,553.54,2388.08,9082.26,1.3,47.61,521.1,2388.07,8159.27,8.4426,0.03,394,2388,100,38.57,23.2425
train_FD001,999092,92,221,2018-02-01 01:04:00,AIC,VOBL,VIDP,0.006,-0.0003,100,518.67,183.3,1585.92,1412.385,14.62,21.61,553.36,2388.08,9081.37,1.3,47.62,520.86,2388.1,8156.96,8.4289,0.03,394,2388,100,38.81,23.2267
train_FD001,999092,92,222,2018-02-01 02:04:09,AIC,VOBL,VIDP,0.0004,-0.0002,100,518.67,182.89,1590.31,1403.29,14.62,21.61,552.5,2388.11,9086.88,1.3,47.56,521.46,2388.06,8150.84,8.4396,0.03,393,2388,100,38.81,23.1964
train_FD001,999092,92,223,2018-02-01 04:37:00,AIC,VIDP,VECC,-0.0004,-0.0004,100,518.67,182.82,1591.75,1411.97,14.62,21.61,553.22,2388.08,9090.55,1.3,47.45,521.14,2388.09,8153.84,8.4692,0.03,394,2388,100,38.75,23.3371
train_FD001,999092,92,224,2018-02-01 05:37:01,AIC,VIDP,VECC,-0.0019,0.0003,100,518.67,182.74,1588.08,1410.4450000000002,14.62,21.61,552.7,2388.12,9079.78,1.3,47.58,521.07,2388.07,8157.76,8.4606,0.03,393,2388,100,38.82,23.2673
train_FD001,999092,92,225,2018-02-01 07:56:00,AIC,VECC,VIDP,0.0062,0,100,518.67,183.26,1592.05,1412.78,14.62,21.61,553.18,2388.12,9072.27,1.3,47.85,521.23,2388.1,8156.04,8.4554,0.03,394,2388,100,38.67,23.2779
train_FD001,999092,92,226,2018-02-01 08:56:35,AIC,VECC,VIDP,0.0039,0.0005,100,518.67,183.49,1594.36,1415.125,14.62,21.61,553.32,2388.11,9078.64,1.3,47.71,521.19,2388.12,8157.61,8.4565,0.03,394,2388,100,38.66,23.2264
train_FD001,999092,92,227,2018-02-01 19:22:00,AIC,VIDP,VABB,0.0013,-0.0003,100,518.67,183.31,1599.23,1410.3600000000001,14.62,21.61,553.03,2388.07,9087.35,1.3,47.77,521.06,2388.11,8162.23,8.4358,0.03,392,2388,100,38.83,23.2338
train_FD001,999092,92,228,2018-02-01 20:21:41,AIC,VIDP,VABB,0.0013,0,100,518.67,183.3,1586.77,1411.3400000000001,14.62,21.61,552.73,2388.09,9083.12,1.3,47.45,520.71,2388.05,8156.4,8.4481,0.03,394,2388,100,38.9,23.3101
train_FD001,999092,92,229,2018-02-01 22:42:00,AIC,VABB,VIDP,-0.0025,0,100,518.67,183.22,1600.39,1412.58,14.62,21.61,552.84,2388.1,9072.75,1.3,47.47,521.21,2388.05,8158.79,8.4716,0.03,394,2388,100,38.77,23.1702
train_FD001,999092,92,230,2018-02-01 23:41:58,AIC,VABB,VIDP,0.0028,0.0002,100,518.67,182.92,1597.61,1410.395,14.62,21.61,553.59,2388.12,9084.18,1.3,47.58,521.45,2388.08,8157.75,8.4459,0.03,394,2388,100,38.7,23.246
train_FD001,999092,92,231,2018-02-02 02:41:09,AIC,VIDP,VABB,-0.0008,0.0003,100,518.67,183.9,1590.06,1407.39,14.62,21.61,552.75,2388.06,9090.12,1.3,47.6,520.97,2388.13,8159.23,8.4453,0.03,394,2388,100,38.82,23.1808
train_FD001,999092,92,232,2018-02-02 05:37:00,AIC,VABB,VOCI,0.0002,0.0003,100,518.67,183,1590.78,1413.46,14.62,21.61,552.79,2388.1,9094.7,1.3,47.51,521.2,2388.13,8160.11,8.4541,0.03,395,2388,100,38.65,23.2242
train_FD001,999092,92,233,2018-02-02 06:37:30,AIC,VABB,VOCI,-0.0004,0.0003,100,518.67,183.27,1598.32,1409.49,14.62,21.61,552.4,2388.11,9078.34,1.3,47.85,521.06,2388.11,8153.47,8.4658,0.03,394,2388,100,38.88,23.3332
train_FD001,999092,92,234,2018-02-02 08:22:00,AIC,VOCI,VABB,0.0037,-0.0004,100,518.67,183.08,1593.61,1412.6799999999998,14.62,21.61,553.2,2388.09,9085,1.3,47.66,521.31,2388.06,8153.75,8.4707,0.03,394,2388,100,38.63,23.2119
train_FD001,999092,92,235,2018-02-02 09:22:31,AIC,VOCI,VABB,0.0032,-0.0004,100,518.67,182.8,1595.36,1412.99,14.62,21.61,552.78,2388.07,9087.28,1.3,47.61,520.95,2388.08,8154.41,8.5006,0.03,394,2388,100,38.62,23.1916
train_FD001,999092,92,236,2018-02-02 19:12:00,AIC,VABB,VIAR,0.0006,0.0005,100,518.67,183.25,1593.92,1408.27,14.62,21.61,552.51,2388.11,9091.49,1.3,47.84,521.17,2388.1,8156.42,8.4426,0.03,393,2388,100,38.7,23.1064
train_FD001,999092,92,237,2018-02-02 20:12:31,AIC,VABB,VIAR,-0.0046,0.0005,100,518.67,183.25,1596.76,1415.0349999999999,14.62,21.61,553.23,2388.14,9080.76,1.3,47.65,521.34,2388.13,8164.83,8.4487,0.03,395,2388,100,38.67,23.135
train_FD001,999092,92,238,2018-02-02 23:15:00,AIC,VIAR,VIAR,-0.0017,0.0005,100,518.67,183.42,1592.2,1409.2,14.62,21.61,552.54,2388.14,9083.44,1.3,47.8,521,2388.08,8161.03,8.4581,0.03,394,2388,100,38.81,23.2708
train_FD001,999092,92,239,2018-02-03 01:17:39,AIC,,,0.0004,0.0005,100,518.67,183.23,1591.45,1413.02,14.62,21.61,552.81,2388.11,9085.3,1.3,47.61,520.81,2388.11,8160.25,8.4509,0.03,393,2388,100,38.94,23.2799
train_FD001,999092,92,240,2018-02-03 02:07:21,AIC,,VIAR,-0.0005,0.0005,100,518.67,183.6,1588.49,1412.3049999999998,14.62,21.61,553,2388.13,9084.17,1.3,47.92,520.83,2388.11,8160.06,8.4889,0.03,394,2388,100,38.71,23.2562
train_FD001,999092,92,241,2018-02-03 05:53:00,AIC,VIAR,VABB,-0.0022,0,100,518.67,183.26,1591.77,1415.3899999999999,14.62,21.61,552.3,2388.11,9089.65,1.3,47.57,520.97,2388.08,8163.62,8.4748,0.03,394,2388,100,38.75,23.2142
train_FD001,999092,92,242,2018-02-03 06:53:37,AIC,VIAR,VABB,0.0006,0.0002,100,518.67,182.94,1599.47,1412.175,14.62,21.61,552.82,2388.05,9090.61,1.3,47.74,520.94,2388.17,8161.77,8.4517,0.03,393,2388,100,38.6,23.2003
train_FD001,999092,92,243,2018-02-03 10:19:00,AIC,VABB,VABP,0.0011,-0.0004,100,518.67,182.89,1594.3,1414.8899999999999,14.62,21.61,552.52,2388.1,9091.74,1.3,47.83,520.92,2388.14,8166.99,8.4999,0.03,395,2388,100,38.48,23.1618
train_FD001,999092,92,244,2018-02-03 11:19:18,AIC,VABB,VABP,0.0002,-0.0002,100,518.67,183.56,1589.24,1411.725,14.62,21.61,552.41,2388.13,9093.36,1.3,47.7,520.96,2388.14,8160.46,8.4608,0.03,396,2388,100,38.68,23.2041
train_FD001,999069,69,128,2018-01-25 17:50:00,AIC,VOBL,VECC,0.0043,-0.0005,100,518.67,183.14,1586.49,1409.77,14.62,21.61,553.22,2388.05,9048.42,1.3,47.47,521.93,2388.06,8141.24,8.414,0.03,391,2388,100,38.77,23.3228
train_FD001,999069,69,129,2018-01-25 18:49:41,AIC,VOBL,VECC,0.0018,-0.0005,100,518.67,182.81,1585.83,1399,14.62,21.61,553.49,2388.13,9054.1,1.3,47.32,521.82,2388.11,8139.99,8.4459,0.03,393,2388,100,38.96,23.2912
train_FD001,999069,69,130,2018-01-25 22:40:00,AIC,VEBS,VOHS,0.0022,-0.0002,100,518.67,182.89,1595.06,1398.21,14.62,21.61,554.08,2388.06,9052.65,1.3,47.37,521.81,2388.04,8136.83,8.4165,0.03,394,2388,100,38.89,23.2278
train_FD001,999069,69,131,2018-01-26 00:51:00,AIC,VOHS,VEBS,-0.0011,0.0002,100,518.67,183.11,1588.47,1403.68,14.62,21.61,554.27,2388.02,9064.91,1.3,47.5,521.45,2388.1,8140.89,8.4397,0.03,394,2388,100,38.96,23.2551
train_FD001,999069,69,132,2018-01-26 01:51:58,AIC,VOHS,VEBS,-0.0016,0.0001,100,518.67,182.57,1590.67,1396.04,14.62,21.61,554.06,2388.09,9055.43,1.3,47.5,521.62,2388.09,8137.14,8.4351,0.03,394,2388,100,38.96,23.2379
train_FD001,999069,69,133,2018-01-26 04:09:20,AIC,VEBS,VECC,0.0024,0.0005,100,518.67,182.75,1595.85,1409.82,14.62,21.61,554.1,2388.06,9063.54,1.3,47.36,521.42,2388.09,8139.61,8.441,0.03,393,2388,100,38.96,23.2825
train_FD001,999069,69,134,2018-01-26 04:57:00,AIC,VECC,VEGT,0.0003,0,100,518.67,182.38,1583.95,1402.38,14.62,21.61,553.54,2388.1,9057.44,1.3,47.44,521.07,2388.13,8138.31,8.4104,0.03,392,2388,100,39.04,23.2663
train_FD001,999069,69,135,2018-01-26 05:56:52,AIC,VECC,VEGT,-0.0046,-0.0004,100,518.67,183.29,1587.57,1409.73,14.62,21.61,553.24,2388.08,9060.43,1.3,47.46,521.58,2388.1,8148.03,8.3988,0.03,392,2388,100,38.81,23.3941
