"dataset","esn","unit","flight_cycle","datetime","operator","depart_icao","destination_icao","hpc_eff_mod","hpc_flow_mod","tra","t2","t24","t30","t50","p2","p15","p30","nf","nc","epr","ps30","phi","nrf","nrc","bpr","farb","htbleed","nf_dmd","pcnfr_dmd","w31","w32"
test_FD001,999191,91,150,2018-01-22 00:25:58,AXM,WMKK,WBKS,-0.001,0.0004,100,518.67,643.03,1594.2,1410.79,14.62,21.61,552.75,2388.16,9048.78,1.3,47.59,520.34,2388.14,8120.18,8.4565,0.03,393,2388,100,38.7,23.2602
test_FD001,999191,91,151,2018-01-22 02:35:00,AXM,WBKS,WMKK,0.0006,0.0001,100,518.67,642.52,1597.51,1412.495,14.62,21.61,552.71,2388.13,9050.62,1.3,47.68,520.78,2388.14,8130.62,8.4399,0.03,394,2388,100,38.66,23.276
test_FD001,999191,91,152,2018-01-22 03:45:28,AXM,WBKS,WMKK,-0.0025,-0.0004,100,518.67,642.83,1599.22,1410.92,14.62,21.61,552.84,2388.21,9048.54,1.3,47.67,520.98,2388.12,8124.92,8.4182,0.03,395,2388,100,38.69,23.2251
test_FD001,999191,91,153,2018-01-22 05:50:00,AXM,WMKK,WIMM,-0.0007,0.0002,100,518.67,642.52,1597.46,1414.045,14.62,21.61,552.42,2388.12,9046.71,1.3,47.63,520.99,2388.13,8125.21,8.4635,0.03,395,2388,100,38.7,23.2768
test_FD001,999191,91,154,2018-01-22 07:11:47,AXM,WMKK,WIMM,0.0059,-0.0003,100,518.67,642.88,1597.17,1410.2849999999999,14.62,21.61,552.52,2388.19,9041.69,1.3,47.52,520.97,2388.18,8122.18,8.4633,0.03,394,2388,100,38.81,23.1989
test_FD001,999191,91,155,2018-01-22 07:21:00,AXM,WIMM,WMKK,0.0016,-0.0004,100,518.67,642.56,1593.8,1407.5,14.62,21.61,553.47,2388.15,9047.48,1.3,47.47,520.95,2388.17,8129.9,8.4666,0.03,394,2388,100,38.77,23.3096
test_FD001,999191,91,156,2018-01-22 08:31:00,AXM,WIMM,WMKK,-0.0015,0.0001,100,518.67,642.86,1591.75,1410.5900000000001,14.62,21.61,552.99,2388.16,9052.54,1.3,47.78,521.13,2388.19,8124.89,8.4553,0.03,394,2388,100,38.89,23.1795
test_FD001,999172,72,100,2018-01-28 21:22:21,AXM,VTST,VTBD,-0.0049,0.0004,100,518.67,642.45,1589.59,1396.99,14.62,21.61,553.47,2388.11,9072.72,1.3,47.51,521.86,2388.02,8139.64,8.4203,0.03,394,2388,100,38.82,23.2782
test_FD001,999172,72,101,2018-01-28 23:27:24,AXM,VTBD,VTSS,-0.0022,-0.0003,100,518.67,642.09,1584.17,1409.24,14.62,21.61,554.57,2388.06,9059.62,1.3,47.32,522.05,2388.1,8141.44,8.4271,0.03,393,2388,100,39.13,23.2187
test_FD001,999172,72,102,2018-01-29 00:17:35,AXM,VTSS,,-0.0028,-0.0003,100,518.67,642.67,1589.69,1409.44,14.62,21.61,553.93,2388.07,9073.82,1.3,47.34,521.65,2388.04,8147.37,8.4044,0.03,391,2388,100,38.89,23.3268
test_FD001,999172,72,103,2018-01-29 01:17:01,AXM,VTSS,VTBD,0.0004,-0.0004,100,518.67,642.3,1593.49,1402.57,14.62,21.61,553.68,2388.05,9071.24,1.3,47.46,522.14,2388.06,8144.15,8.4291,0.03,392,2388,100,38.91,23.3578
test_FD001,999172,72,104,2018-01-29 03:48:39,AXM,VTBD,VHHH,-0.0002,0.0003,100,518.67,642.65,1594.79,1401.91,14.62,21.61,553.97,2388.07,9060.52,1.3,47.62,521.32,2388.06,8142.53,8.4529,0.03,393,2388,100,38.98,23.2694
test_FD001,999172,72,105,2018-01-29 07:37:11,AXM,VHHH,VTBD,-0.0017,0.0004,100,518.67,642.16,1582.44,1408.12,14.62,21.61,554.07,2388.06,9067.01,1.3,47.42,521.85,2388.1,8152.38,8.4269,0.03,392,2388,100,38.9,23.2261
test_FD001,999172,72,106,2018-01-30 13:26:00,AXM,VTBD,VTSP,-0.0014,0.0006,100,518.67,642.01,1588.2,1402,14.62,21.61,553.6,2388.06,9060.72,1.3,47.45,521.63,2388.06,8146.84,8.4295,0.03,393,2388,100,38.67,23.3538
test_FD001,999172,72,107,2018-01-30 18:21:28,AXM,VTBD,VTSS,-0.0032,-0.0002,100,518.67,642.54,1589.89,1409.26,14.62,21.61,553.91,2388.05,9075.34,1.3,47.47,521.52,2388.07,8141.03,8.4158,0.03,392,2388,100,38.91,23.3077
test_FD001,999172,72,108,2018-01-30 22:07:30,AXM,VTBD,VTCC,-0.0008,0.0001,100,518.67,642.86,1590.69,1406.32,14.62,21.61,553.54,2388.04,9065.31,1.3,47.49,521.97,2388.05,8140.33,8.4202,0.03,393,2388,100,39,23.3402
test_FD001,999172,72,109,2018-01-31 17:20:00,AXM,VTBD,WMKK,0.0009,-0.0001,100,518.67,642.51,1590.52,1400.89,14.62,21.61,553.15,2388.06,9060.91,1.3,47.33,521.59,2388.01,8142.31,8.4154,0.03,392,2388,100,38.92,23.376
test_FD001,999172,72,110,2018-01-31 20:16:00,AXM,WMKK,VTBD,-0.0004,0.0001,100,518.67,642.41,1587.22,1398.83,14.62,21.61,554.07,2388.06,9063.68,1.3,47.57,521.23,2388.07,8148.4,8.4198,0.03,390,2388,100,39.01,23.4353
test_FD001,999172,72,111,2018-01-31 23:01:00,AXM,VTBD,VTSP,0.001,-0.0001,100,518.67,642.08,1588.62,1404.82,14.62,21.61,554.53,2388.1,9067.3,1.3,47.51,521.42,2388.02,8148.03,8.4363,0.03,394,2388,100,38.85,23.3382
test_FD001,999172,72,112,2018-02-01 00:53:00,AXM,VTSP,VTBD,-0.0013,-0.0001,100,518.67,642.35,1587.35,1406.58,14.62,21.61,554.15,2388.1,9071.75,1.3,47.47,521.52,2388.03,8143.4,8.4495,0.03,394,2388,100,38.81,23.3557
test_FD001,999172,72,113,2018-02-01 02:55:00,AXM,VTBD,WMKK,-0.0026,0.0001,100,518.67,642.79,1583.1,1401.89,14.62,21.61,553.34,2388.06,9066.68,1.3,47.4,521.99,2388.01,8144.28,8.4634,0.03,393,2388,100,38.85,23.2831
test_FD001,999172,72,114,2018-02-01 05:49:00,AXM,WMKK,VTBD,0.0004,-0.0002,100,518.67,642.58,1594.04,1402.67,14.62,21.61,552.94,2388.06,9062.06,1.3,47.31,521.49,2388.07,8144.78,8.4415,0.03,393,2388,100,38.89,23.2057
test_FD001,999172,72,115,2018-02-01 16:24:00,AXM,VTBD,VTSP,-0.0013,0.0001,100,518.67,642.62,1590.43,1409.51,14.62,21.61,554.51,2388.04,9066.35,1.3,47.52,521.59,2388.14,8145.65,8.4321,0.03,394,2388,100,38.99,23.332
test_FD001,999172,72,116,2018-02-01 18:41:10,AXM,,,-0.0003,0,100,518.67,642.45,1591.37,1408.3,14.62,21.61,553.74,2388.05,9070.38,1.3,47.53,521.58,2388.05,8143.68,8.4052,0.03,392,2388,100,38.9,23.2477
train_FD001,999002,2,269,2018-02-12 01:10:00,AXM,WMKK,VHHH,-0.0005,0.0006,100,518.67,643.85,1608.5,1420.42,14.62,21.61,551.66,2388.2,9109.36,1.3,48.12,519.81,2388.21,8175.57,8.5365,0.03,398,2388,100,38.43,23.0848
train_FD001,999100,100,137,2018-01-23 15:25:20,AXM,WMKK,ZGGG,-0.0047,-0.0004,100,518.67,642.9,1593.06,1417.6950000000002,14.62,21.61,552.14,2388.15,9067.03,1.3,47.86,521.08,2388.14,8143.49,8.4723,0.03,395,2388,100,38.74,23.0972
train_FD001,999100,100,138,2018-01-23 20:41:21,AXM,ZGGG,WMKK,0.001,0.0004,100,518.67,643.23,1599.78,1413.72,14.62,21.61,552.29,2388.17,9057.78,1.3,47.82,520.31,2388.19,8146.01,8.4663,0.03,395,2388,100,38.41,23.0551
train_FD001,999100,100,139,2018-01-24 01:23:00,AXM,WMKK,VMMC,0.0008,-0.0002,100,518.67,643.2,1597.24,1414.605,14.62,21.61,551.67,2388.15,9068.65,1.3,47.64,520.35,2388.13,8144.95,8.4679,0.03,395,2388,100,38.71,23.0986
train_FD001,999100,100,140,2018-01-24 02:56:32,AXM,WMKK,VMMC,0.0018,-0.0004,100,518.67,643.57,1596.86,1413.46,14.62,21.61,552.52,2388.14,9076.28,1.3,47.76,520.89,2388.17,8147.65,8.4668,0.03,396,2388,100,38.61,23.2275
train_FD001,999100,100,141,2018-01-24 07:27:44,AXM,VMMC,WMKK,-0.0027,-0.0002,100,518.67,642.97,1593.42,1416.5349999999999,14.62,21.61,552.17,2388.22,9062.91,1.3,47.81,520.01,2388.2,8137.79,8.4975,0.03,395,2388,100,38.61,23.2625
train_FD001,999100,100,142,2018-01-24 15:25:39,AXM,WMKK,ZGGG,-0.0019,-0.0003,100,518.67,642.85,1593.42,1417.9650000000001,14.62,21.61,552.57,2388.13,9072.65,1.3,47.96,520.42,2388.14,8140.16,8.4933,0.03,395,2388,100,38.71,23.2161
train_FD001,999100,100,143,2018-01-24 15:39:18,AXM,WMKK,VMMC,-0.0034,0.0003,100,518.67,642.71,1593.42,1418.8400000000001,14.62,21.61,552.22,2388.15,9071.43,1.3,48.01,520.06,2388.19,8147.15,8.5044,0.03,394,2388,100,38.63,23.1563
train_FD001,999100,100,144,2018-01-24 16:38:03,AXM,WMKK,VMMC,-0.0005,-0.0004,100,518.67,643.05,1593.56,1415.24,14.62,21.61,551.8,2388.19,9059.15,1.3,47.9,520.5,2388.18,8144.03,8.5085,0.03,396,2388,100,38.81,23.1513
train_FD001,999100,100,145,2018-01-24 21:03:29,AXM,VMMC,WMKK,-0.0037,0.0001,100,518.67,642.97,1602.35,1417.4650000000001,14.62,21.61,552.26,2388.18,9068.14,1.3,48.05,521.04,2388.19,8142.08,8.497,0.03,394,2388,100,38.49,23.1922
train_FD001,999100,100,146,2018-01-25 01:11:00,AXM,WMKK,ZGGG,0.0006,0.0004,100,518.67,643.4,1595.53,1414.315,14.62,21.61,552.3,2388.22,9065.81,1.3,47.95,520.22,2388.17,8143.13,8.4856,0.03,393,2388,100,38.42,23.1793
train_FD001,999100,100,147,2018-01-25 01:28:58,AXM,,,0.0011,0.0002,100,518.67,642.91,1602.24,1417.76,14.62,21.61,552.22,2388.16,9061.27,1.3,48.02,520.44,2388.15,8143.61,8.499,0.03,395,2388,100,38.8,23.1784
train_FD001,999100,100,148,2018-01-25 01:30:28,AXM,WMKK,ZGGG,-0.0013,-0.0005,100,518.67,642.85,1602.03,1413.12,14.62,21.61,551.81,2388.23,9071.42,1.3,47.69,521.17,2388.17,8140.88,8.4851,0.03,394,2388,100,38.54,23.0713
train_FD001,999100,100,149,2018-01-25 02:27:39,AXM,WMKK,ZGGG,-0.0017,-0.0003,100,518.67,643.33,1601.44,1415.7,14.62,21.61,552.69,2388.18,9064.75,1.3,47.88,520.76,2388.19,8139.27,8.4405,0.03,396,2388,100,38.46,23.102
train_FD001,999100,100,150,2018-01-25 06:40:27,AXM,ZGGG,,-0.0011,-0.0005,100,518.67,643.34,1593.22,1414.455,14.62,21.61,552.7,2388.15,9075.12,1.3,48.09,520.28,2388.18,8142.95,8.5133,0.03,395,2388,100,38.6,23.0352
train_FD001,999100,100,151,2018-01-25 07:39:37,AXM,ZGGG,WMKK,0.0005,-0.0003,100,518.67,642.98,1594.8,1416.345,14.62,21.61,551.86,2388.18,9064.38,1.3,47.92,519.81,2388.16,8141.85,8.4876,0.03,395,2388,100,38.55,23.2252
train_FD001,999100,100,152,2018-01-25 16:02:00,AXM,WMKK,WBKW,0.002,0.0004,100,518.67,643.22,1599.36,1416.97,14.62,21.61,551.83,2388.23,9069.16,1.3,47.94,520.36,2388.19,8138.58,8.5218,0.03,396,2388,100,38.62,23.1685
train_FD001,999100,100,153,2018-01-25 16:38:19,AXM,WMKK,VMMC,-0.001,0.0001,100,518.67,643.64,1595.98,1413.225,14.62,21.61,552.05,2388.24,9062.98,1.3,47.77,520.8,2388.22,8138.98,8.515,0.03,395,2388,100,38.54,23.2345
train_FD001,999100,100,154,2018-01-25 17:19:33,AXM,WMKK,WBKW,0.0024,-0.0005,100,518.67,643.25,1597.83,1412.315,14.62,21.61,552.24,2388.18,9065.34,1.3,47.99,520.42,2388.22,8139.3,8.5518,0.03,396,2388,100,38.52,23.1774
train_FD001,999100,100,155,2018-01-25 20:31:24,AXM,WBKW,WMKK,0.0007,-0.0001,100,518.67,643.52,1604.31,1413.865,14.62,21.61,551.47,2388.19,9063.62,1.3,47.75,520.05,2388.22,8140.87,8.4855,0.03,396,2388,100,38.41,23.1289
train_FD001,999100,100,156,2018-01-25 23:53:19,AXM,WMKK,VTBD,-0.0011,-0.0002,100,518.67,643.34,1594.6,1418.635,14.62,21.61,551.83,2388.2,9066.08,1.3,48,520.64,2388.23,8144.21,8.5006,0.03,395,2388,100,38.49,23.0709
train_FD001,999100,100,157,2018-01-26 02:50:28,AXM,VTBD,WMKK,0.0027,-0.0004,100,518.67,642.91,1598.88,1415.4450000000002,14.62,21.61,551.72,2388.25,9064.14,1.3,47.98,520.05,2388.2,8142.28,8.4989,0.03,396,2388,100,38.44,23.1229
train_FD001,999100,100,158,2018-01-26 05:46:51,AXM,WMKK,VVTS,-0.0014,0.0004,100,518.67,643.95,1600.81,1415.17,14.62,21.61,551.92,2388.19,9069.95,1.3,47.75,520.71,2388.2,8142.32,8.4804,0.03,395,2388,100,38.6,23.2127
train_FD001,999100,100,159,2018-01-26 08:15:20,AXM,VVTS,WMKK,0.0026,0.0004,100,518.67,643.61,1593.55,1417.6599999999999,14.62,21.61,552.28,2388.2,9066.46,1.3,48.06,520.66,2388.27,8138.08,8.4735,0.03,394,2388,100,38.51,23.1173
train_FD001,999100,100,160,2018-01-26 17:19:54,AXM,WMKK,WBKW,0.0015,0.0002,100,518.67,643.63,1596.96,1415.745,14.62,21.61,551.53,2388.22,9065.94,1.3,48.04,520.15,2388.22,8140.49,8.5087,0.03,396,2388,100,38.67,23.2308
train_FD001,999100,100,161,2018-01-26 17:29:46,AXM,WMKK,WBGG,-0.0008,-0.0002,100,518.67,643.19,1597.77,1418.2849999999999,14.62,21.61,550.77,2388.26,9067.68,1.3,48.29,519.98,2388.21,8139.94,8.4814,0.03,395,2388,100,38.36,23.0552
train_FD001,999100,100,162,2018-01-26 19:28:00,AXM,WBGG,WMKK,0.0015,0.0001,100,518.67,643.69,1599.85,1416.575,14.62,21.61,551.61,2388.18,9069.69,1.3,47.99,519.5,2388.24,8139.78,8.487,0.03,397,2388,100,38.65,23.0591
train_FD001,999100,100,163,2018-01-26 21:42:00,AXM,WMKK,WBGS,-0.0001,0.0002,100,518.67,643.12,1594.45,1418.02,14.62,21.61,551.06,2388.21,9064.74,1.3,47.99,519.52,2388.26,8142.28,8.5162,0.03,395,2388,100,38.42,23.0603
train_FD001,999085,85,105,2018-01-30 04:29:43,AXM,WMKJ,WSSS,0.002,-0.0004,100,518.67,643.04,1600.66,1412.79,14.62,21.61,552.07,2388.18,9054.37,1.3,48.03,520.28,2388.29,8128.41,8.52,0.03,395,2388,100,38.36,23.0904
train_FD001,999085,85,106,2018-01-30 06:02:19,AXM,WSSS,WMKK,0.002,0.0003,100,518.67,643.38,1602.32,1418.28,14.62,21.61,551.8,2388.24,9051.44,1.3,48.05,520.19,2388.25,8125.05,8.5347,0.03,397,2388,100,38.5,23.0986
test_FD001,999172,72,117,2018-02-01 19:10:00,AXM,VTSP,VTBD,-0.002,0.0002,100,518.67,643.06,1590.05,1410.565,14.62,21.61,554.09,2388.07,9070.88,1.3,47.5,522.2,2388.04,8149.65,8.4428,0.03,391,2388,100,38.75,23.3154
test_FD001,999172,72,118,2018-02-02 17:45:03,AXM,VTBD,WMKK,0.0047,-0.0002,100,518.67,642.21,1589.74,1405.6,14.62,21.61,553.31,2388.08,9063.17,1.3,47.47,521.37,2388.06,8141.66,8.4128,0.03,393,2388,100,38.76,23.3494
test_FD001,999172,72,119,2018-02-03 17:03:00,AXM,VTBD,WMKK,0.0008,-0.0002,100,518.67,642.8,1591.22,1405.22,14.62,21.61,553.46,2388.1,9074.29,1.3,47.65,521.85,2388.07,8143.03,8.3977,0.03,392,2388,100,38.72,23.378
test_FD001,999172,72,120,2018-02-03 20:03:10,AXM,,,0.0001,0,100,518.67,642.57,1589.37,1408.4,14.62,21.61,554.1,2388.08,9067.23,1.3,47.41,521.78,2388.11,8146.57,8.4702,0.03,393,2388,100,38.99,23.169
test_FD001,999172,72,121,2018-02-04 00:44:00,AXM,VTSP,VTBD,0.0029,0.0001,100,518.67,642.69,1586.32,1411.23,14.62,21.61,553.28,2388.06,9070.52,1.3,47.59,521.67,2388.08,8141.2,8.4272,0.03,395,2388,100,38.85,23.3714
test_FD001,999172,72,122,2018-02-06 23:16:17,AXM,VTBD,VTCT,-0.0039,-0.0003,100,518.67,642.91,1592.87,1400.54,14.62,21.61,553.89,2388.04,9070.56,1.3,47.37,521.09,2388.04,8146.89,8.4359,0.03,394,2388,100,38.82,23.2595
test_FD001,999172,72,123,2018-02-07 00:58:58,AXM,VTCT,VTBD,0.0015,-0.0003,100,518.67,642.48,1588.38,1403.35,14.62,21.61,554.47,2388.06,9068.07,1.3,47.44,521.8,2388.08,8141.4,8.4323,0.03,393,2388,100,38.95,23.3336
test_FD001,999172,72,124,2018-02-07 04:55:51,AXM,VTCC,VTBD,0.0003,-0.0001,100,518.67,642.38,1590.53,1409.54,14.62,21.61,553.43,2388.06,9065.2,1.3,47.52,521.38,2388.13,8148.58,8.4462,0.03,394,2388,100,38.86,23.3458
test_FD001,999172,72,125,2018-02-07 10:04:42,AXM,VTBD,ZPPP,0,0.0005,100,518.67,642.71,1595.96,1407.38,14.62,21.61,553.12,2388.08,9069.2,1.3,47.63,521.16,2388.1,8149.42,8.4275,0.03,394,2388,100,38.74,23.3426
test_FD001,999172,72,126,2018-02-07 13:18:54,AXM,ZPPP,VTBD,0.0001,0,100,518.67,642.44,1590.05,1403.51,14.62,21.61,553.63,2388.11,9069.53,1.3,47.58,521.34,2388.12,8145.08,8.403,0.03,392,2388,100,38.7,23.4419
test_FD001,999181,81,204,2018-05-28 01:59:00,AXM,VTSP,WMKK,-0.004,0,100,518.67,643.81,1607.16,1414.865,14.62,21.61,552.19,2388.23,9078.49,1.3,47.97,520.61,2388.17,8154.94,8.444,0.03,396,2388,100,38.7,23.2421
test_FD001,999181,81,205,2018-05-28 02:02:28,AXM,,,0.0032,-0.0001,100,518.67,643.38,1597.63,1415.46,14.62,21.61,551.53,2388.14,9077.69,1.3,47.98,520.49,2388.19,8143.02,8.501,0.03,395,2388,100,38.44,23.0506
test_FD001,999181,81,206,2018-05-28 04:14:00,AXM,WMKK,WBGS,-0.0008,0.0002,100,518.67,643.45,1603.15,1415.855,14.62,21.61,551.96,2388.23,9080.89,1.3,47.8,519.68,2388.21,8154.93,8.5205,0.03,394,2388,100,38.52,23.1008
test_FD001,999181,81,207,2018-05-28 04:27:03,AXM,,,-0.0041,-0.0001,100,518.67,643.46,1606.62,1416.6399999999999,14.62,21.61,552.19,2388.14,9073.1,1.3,47.95,520.12,2388.21,8146.78,8.4964,0.03,395,2388,100,38.53,23.2108
test_FD001,999181,81,208,2018-05-28 07:10:48,AXM,WBGS,WMKK,0.0002,-0.0003,100,518.67,643.1,1596.42,1417.4299999999998,14.62,21.61,551.7,2388.19,9080.67,1.3,48.1,520.09,2388.18,8151.25,8.5127,0.03,395,2388,100,38.55,23.0621
test_FD001,999181,81,209,2018-05-28 11:37:07,AXM,WMKK,WIII,0.0017,0.0004,100,518.67,643.69,1597.5,1416.8200000000002,14.62,21.61,551.26,2388.2,9078.98,1.3,48.04,519.72,2388.16,8151.18,8.4993,0.03,396,2388,100,38.58,23.1896
test_FD001,999181,81,210,2018-05-28 14:21:53,AXM,WIII,WMKK,-0.0048,0,100,518.67,643.16,1603.75,1419.475,14.62,21.61,551.01,2388.27,9082.3,1.3,47.9,520.24,2388.13,8154.07,8.5195,0.03,395,2388,100,38.51,23.0979
test_FD001,999181,81,211,2018-05-28 19:28:28,AXM,WMKK,WIEE,0.0017,-0.0003,100,518.67,643.48,1595.32,1418.56,14.62,21.61,551.19,2388.21,9076.24,1.3,48.13,519.58,2388.21,8146.29,8.5019,0.03,396,2388,100,38.33,23.1676
test_FD001,999181,81,212,2018-05-28 20:50:45,AXM,WIEE,WMKK,-0.001,0.0002,100,518.67,643.36,1600.1,1420.425,14.62,21.61,551.19,2388.2,9075.15,1.3,47.98,519.38,2388.24,8152.09,8.5137,0.03,396,2388,100,38.35,23.0435
test_FD001,999181,81,213,2018-05-28 22:46:52,AXM,WMKK,WBKK,-0.0027,0.0003,100,518.67,643.49,1598.35,1418.915,14.62,21.61,551.53,2388.2,9075.26,1.3,48.11,519.67,2388.22,8148.37,8.4987,0.03,397,2388,100,38.46,23.1537
test_FD001,999193,93,129,2018-01-29 17:59:39,AXM,VTBD,VMMC,0.0015,0,100,518.67,642.91,1595.51,1412.045,14.62,21.61,553.44,2388.1,9058.94,1.3,47.81,520.94,2388.11,8139.32,8.4429,0.03,394,2388,100,38.74,23.3673
test_FD001,999193,93,130,2018-01-30 16:44:00,AXM,VTBD,VMMC,-0.0018,0.0004,100,518.67,642.36,1601.27,1412.655,14.62,21.61,552.62,2388.09,9055.04,1.3,47.72,521.24,2388.11,8137.66,8.4478,0.03,392,2388,100,38.83,23.3345
test_FD001,999193,93,131,2018-01-31 16:23:00,AXM,VTBD,VTSP,-0.0022,-0.0004,100,518.67,642.99,1591.22,1410.475,14.62,21.61,552.9,2388.14,9068.54,1.3,47.6,521.32,2388.14,8136.06,8.4578,0.03,394,2388,100,38.77,23.3251
test_FD001,999193,93,132,2018-01-31 19:15:00,AXM,VTSP,VTBD,-0.0016,0.0005,100,518.67,642.84,1593.1,1401.44,14.62,21.61,553.45,2388.1,9066.97,1.3,47.61,521.11,2388.04,8134.18,8.4443,0.03,392,2388,100,38.67,23.2599
test_FD001,999193,93,133,2018-02-01 17:37:20,AXM,VTBD,VTSP,-0.002,0.0004,100,518.67,643.05,1598,1411.905,14.62,21.61,553.34,2388.07,9053.54,1.3,47.42,520.67,2388.13,8135.07,8.4624,0.03,394,2388,100,38.65,23.2904
test_FD001,999193,93,134,2018-02-02 17:52:00,AXM,VTBD,VTST,0.0001,0.0003,100,518.67,642.34,1585.42,1412.1399999999999,14.62,21.61,552.92,2388.12,9062.35,1.3,47.55,520.99,2388.08,8141.47,8.4434,0.03,393,2388,100,38.78,23.3194
test_FD001,999193,93,135,2018-02-02 20:51:45,AXM,VTST,VTBD,-0.0055,0.0003,100,518.67,642.73,1593.79,1416.22,14.62,21.61,553.36,2388.12,9061.59,1.3,47.62,521.26,2388.11,8134.78,8.4164,0.03,392,2388,100,38.62,23.1391
test_FD001,999193,93,136,2018-02-02 22:13:00,AXM,VTBD,VTSS,-0.0028,-0.0002,100,518.67,642.56,1586.53,1408.84,14.62,21.61,552.83,2388.06,9064.24,1.3,47.42,521.13,2388.11,8139.13,8.4456,0.03,394,2388,100,38.98,23.2901
test_FD001,999193,93,137,2018-02-03 05:33:00,AXM,VTBD,VTCC,0.001,-0.0003,100,518.67,643.4,1587.09,1404.53,14.62,21.61,553.47,2388.11,9063.49,1.3,47.54,521.65,2388.12,8137.46,8.4778,0.03,394,2388,100,38.88,23.2651
test_FD001,999193,93,138,2018-02-03 20:26:00,AXM,VTBD,VMMC,-0.0038,0.0003,100,518.67,643,1585.65,1406.06,14.62,21.61,553.81,2388.08,9058.41,1.3,47.67,521.14,2388.08,8139.88,8.4719,0.03,394,2388,100,38.8,23.2441
train_FD001,999085,85,107,2018-01-30 07:43:41,AXM,WMKK,WBGG,0.0016,0.0004,100,518.67,643.54,1589.61,1415.245,14.62,21.61,551.33,2388.26,9057.52,1.3,48.03,520.34,2388.23,8122.34,8.461,0.03,396,2388,100,38.42,23.1604
train_FD001,999085,85,108,2018-01-30 09:49:33,AXM,WBGG,WMKK,-0.0001,-0.0003,100,518.67,643.61,1600.52,1416.575,14.62,21.61,551.46,2388.24,9055.33,1.3,47.85,519.95,2388.23,8126.54,8.4922,0.03,395,2388,100,38.55,23.1178
train_FD001,999085,85,109,2018-01-30 15:55:00,AXM,WMKK,VYYY,-0.0027,0.0005,100,518.67,643.26,1596.33,1416.73,14.62,21.61,552.14,2388.24,9060.73,1.3,48.08,519.99,2388.24,8124.63,8.5374,0.03,396,2388,100,38.43,23.1447
train_FD001,999085,85,110,2018-01-30 16:42:25,AXM,WMKK,VMMC,-0.0009,-0.0001,100,518.67,643.18,1595.08,1417.665,14.62,21.61,551.52,2388.28,9060.1,1.3,48.06,520.09,2388.26,8127.98,8.5197,0.03,397,2388,100,38.52,23.0636
train_FD001,999085,85,111,2018-01-30 17:07:51,AXM,WMKK,VYYY,0.0041,-0.0003,100,518.67,643.07,1602.45,1413.905,14.62,21.61,551.45,2388.22,9065.66,1.3,48.08,520.24,2388.2,8128.59,8.4889,0.03,396,2388,100,38.56,23.1143
train_FD001,999085,85,112,2018-01-30 20:18:33,AXM,VYYY,WMKK,0.0013,0.0003,100,518.67,643.54,1600.93,1418.4099999999999,14.62,21.61,551.32,2388.25,9048,1.3,47.86,520.07,2388.26,8131.24,8.5189,0.03,395,2388,100,38.65,23.0663
train_FD001,999085,85,113,2018-01-30 23:40:32,AXM,WMKK,ZPPP,-0.0006,-0.0003,100,518.67,643.71,1596.88,1418.7350000000001,14.62,21.61,551.3,2388.19,9056.46,1.3,48.04,519.94,2388.24,8129.09,8.5229,0.03,396,2388,100,38.43,23.0905
train_FD001,999085,85,114,2018-01-31 04:10:05,AXM,ZPPP,WMKK,-0.0023,-0.0002,100,518.67,643.53,1593.83,1421.75,14.62,21.61,552.34,2388.26,9060.71,1.3,48.11,520.09,2388.28,8126.63,8.5011,0.03,396,2388,100,38.5,23.1061
train_FD001,999085,85,115,2018-01-31 17:08:09,AXM,WMKK,VYYY,-0.0004,0,100,518.67,643.02,1604.28,1416.185,14.62,21.61,551.05,2388.27,9053.56,1.3,48.14,519.52,2388.24,8135.45,8.5141,0.03,396,2388,100,38.51,23.0506
train_FD001,999085,85,116,2018-01-31 18:58:26,AXM,WMKK,VHHH,0.0016,0.0001,100,518.67,643.47,1596.5,1420.47,14.62,21.61,551.51,2388.28,9051.54,1.3,48.07,520.19,2388.27,8130.32,8.505,0.03,396,2388,100,38.46,23.0618
train_FD001,999085,85,117,2018-01-31 23:47:53,AXM,VHHH,WMKK,-0.0003,-0.0001,100,518.67,643.7,1598.59,1420.48,14.62,21.61,551.29,2388.34,9055.69,1.3,48.16,519.71,2388.28,8122.78,8.5387,0.03,396,2388,100,38.49,23.0475
train_FD001,999085,85,118,2018-02-01 04:59:14,AXM,WMKK,ZGHA,-0.0014,-0.0002,100,518.67,644.02,1597.34,1420.3899999999999,14.62,21.61,551.02,2388.26,9056.11,1.3,48.35,518.83,2388.29,8127.76,8.5517,0.03,397,2388,100,38.42,23.1251
train_FD001,999085,85,119,2018-02-01 10:07:28,AXM,ZGHA,WMKK,-0.0014,0,100,518.67,643.64,1603.1,1422.44,14.62,21.61,551.23,2388.28,9050.97,1.3,48.17,519.61,2388.3,8124.14,8.4977,0.03,396,2388,100,38.61,22.9752
train_FD001,999076,76,118,2018-06-19 09:48:20,AXM,WIII,WMKK,0.0005,-0.0003,100,518.67,642.57,1595.55,1404.5,14.62,21.61,553.38,2388.17,9058.71,1.3,47.64,520.63,2388.16,8134.5,8.448,0.03,392,2388,100,38.66,23.3534
train_FD001,999076,76,119,2018-06-19 17:41:45,AXM,WMKK,WBGB,-0.0005,-0.0002,100,518.67,642.93,1587.23,1409.22,14.62,21.61,553.31,2388.14,9049.68,1.3,47.63,521.03,2388.17,8130.77,8.462,0.03,392,2388,100,38.75,23.1908
